"연월","중분류업종명","소분류업종명","성별","이용자수","이용건수","이용금액"
"202109","양식","바베큐전문","여성","1585","1585","44569252"
"202109","양식","스테이크전문점","남성","6866","7031","461621709"
"202109","양식","스테이크전문점","여성","8121","8187","446311624"
"202109","양식","스파게티전문점","남성","5812","6128","223470505"
"202109","양식","스파게티전문점","여성","6910","7378","248587197"
"202109","양식","정통양식/경양식","남성","83697","88723","4261301536"
"202109","양식","정통양식/경양식","여성","94373","99674","4002742949"
"202109","양식","카레전문점","남성","3687","3829","127096964"
"202109","양식","카레전문점","여성","4115","4340","140323551"
"202109","양식","패밀리레스토랑","남성","4268","4369","248250635"
"202109","양식","패밀리레스토랑","여성","4339","4339","236124393"
"202109","유흥주점","룸살롱/단란주점","남성","3124","3327","632308097"
"202109","유흥주점","룸살롱/단란주점","여성","680","710","164182662"
"202109","유흥주점","빠/카페","남성","18812","19985","919530241"
"202109","유흥주점","빠/카페","여성","17912","19209","479291473"
"202109","유흥주점","일반유흥주점","남성","3889","4257","1081187274"
"202109","유흥주점","일반유흥주점","여성","1448","1542","194837220"
"202109","일식/수산물","갈치/생선구이","남성","15654","15925","1189817492"
"202109","일식/수산물","갈치/생선구이","여성","13451","13992","987258269"
"202109","일식/수산물","게장전문","남성","1702","1748","94209591"
"202109","일식/수산물","게장전문","여성","1610","1610","103988654"
"202109","일식/수산물","고등어전문","남성","11818","11989","626728785"
"202109","일식/수산물","고등어전문","여성","11800","11946","636505147"
"202109","일식/수산물","곰장어전문","남성","10539","10865","942849344"
"202109","일식/수산물","곰장어전문","여성","5723","5817","516135991"
"202109","일식/수산물","굴요리전문","남성","2942","2958","67118336"
"202109","일식/수산물","굴요리전문","여성","1842","1858","42952956"
"202109","일식/수산물","낙지/오징어","남성","13354","13611","502318998"
"202109","일식/수산물","낙지/오징어","여성","12151","12536","409302401"
"202109","일식/수산물","매운탕전문","남성","6302","6396","177401079"
"202109","일식/수산물","매운탕전문","여성","4378","4453","124585444"
"202109","일식/수산물","민물장어전문","남성","3253","3483","311155041"
"202109","일식/수산물","민물장어전문","여성","2329","2437","212838748"
"202109","일식/수산물","바닷가재/게요리전문","남성","1997","2087","405398687"
"202109","일식/수산물","바닷가재/게요리전문","여성","1301","1301","215657620"
"202109","일식/수산물","복전문","남성","1511","1577","63367699"
"202109","일식/수산물","복전문","여성","1255","1303","58768105"
"202109","일식/수산물","생선찜전문","남성","4323","4345","170075951"
"202109","일식/수산물","생선찜전문","여성","4065","4086","156123957"
"202109","일식/수산물","수산물전문음식점","남성","23721","24240","1338209160"
"202109","일식/수산물","수산물전문음식점","여성","21709","22619","1131526662"
"202109","일식/수산물","아구전문","남성","9798","9926","434919868"
"202109","일식/수산물","아구전문","여성","7311","7348","318257610"
"202109","일식/수산물","일식","남성","65062","66241","4465027756"
"202109","일식/수산물","일식","여성","55920","57365","3266415531"
"202109","일식/수산물","조개구이전문","남성","1982","2046","147902820"
"202109","일식/수산물","조개구이전문","여성","996","1061","77830106"
"202109","일식/수산물","참치전문점","남성","4030","4070","397243562"
"202109","일식/수산물","참치전문점","여성","2193","2292","167809881"
"202109","일식/수산물","초밥전문","남성","24537","25065","1562418629"
"202109","일식/수산물","초밥전문","여성","21949","22547","1221697935"
"202109","일식/수산물","해물찜/탕전문","남성","6414","6511","369857608"
"202109","일식/수산물","해물찜/탕전문","여성","5321","5402","263823431"
"202109","일식/수산물","홍어전문","남성","957","1003","69304238"
"202109","일식/수산물","홍어전문","여성","575","620","47212013"
"202109","일식/수산물","횟집","남성","140121","144496","11466495384"
"202109","일식/수산물","횟집","여성","120378","125770","9973647663"
"202109","제과/제빵/떡/케익","떡/한과","남성","39540","41015","1378691980"
"202109","제과/제빵/떡/케익","떡/한과","여성","55154","57722","1768868805"
"202109","제과/제빵/떡/케익","와플/파이/디저트","남성","18449","19634","266266446"
"202109","제과/제빵/떡/케익","와플/파이/디저트","여성","22419","24240","272749010"
"202109","제과/제빵/떡/케익","제과점","남성","308898","321992","4767276656"
"202109","제과/제빵/떡/케익","제과점","여성","409135","428166","6208753482"
"202109","제과/제빵/떡/케익","찐빵/만두","남성","23189","23723","261518522"
"202109","제과/제빵/떡/케익","찐빵/만두","여성","25464","26575","302195405"
"202109","제과/제빵/떡/케익","케익전문점","남성","2189","2512","65720492"
"202109","제과/제빵/떡/케익","케익전문점","여성","4038","4408","87262822"
"202109","제과/제빵/떡/케익","호두과자","남성","16504","16504","117600501"
"202109","제과/제빵/떡/케익","호두과자","여성","8252","8252","41263334"
"202109","제과/제빵/떡/케익","호떡/붕어빵","남성","853","929","7747819"
"202109","제과/제빵/떡/케익","호떡/붕어빵","여성","1022","1058","8531103"
"202109","중식","중국음식","남성","219476","223246","5694880211"
"202109","중식","중국음식","여성","143573","146991","3769626186"
"202109","중식","탕수육전문점","남성","1440","1440","34424113"
"202109","중식","탕수육전문점","여성","1152","1152","34376169"
"202109","커피/음료","생과일주스전문점","남성","9347","9792","107838259"
"202109","커피/음료","생과일주스전문점","여성","10506","11008","122225670"
"202109","커피/음료","아이스크림/빙수","남성","67828","70442","801648917"
"202109","커피/음료","아이스크림/빙수","여성","73288","76895","793323615"
"202109","커피/음료","전통찻집/인삼찻집","남성","36746","39321","758301848"
"202109","커피/음료","전통찻집/인삼찻집","여성","41140","44476","840060505"
"202109","커피/음료","커피전문점","남성","882874","938464","12123582651"
"202109","커피/음료","커피전문점","여성","1034453","1108053","14079185648"
"202109","패스트푸드","도너츠전문","남성","42295","44712","465552859"
"202109","패스트푸드","도너츠전문","여성","52578","55647","579930528"
"202109","패스트푸드","도시락전문점","남성","13351","13821","229038980"
"202109","패스트푸드","도시락전문점","여성","9411","9796","145841399"
"202109","패스트푸드","샌드위치/브런치/샐러드","남성","21550","22825","416872446"
"202109","패스트푸드","샌드위치/브런치/샐러드","여성","27150","28925","558116418"
"202109","패스트푸드","토스트전문","남성","7703","7943","89249096"
"202109","패스트푸드","토스트전문","여성","7884","8177","86909095"
"202109","패스트푸드","패스트푸드","남성","250515","261627","3191445704"
"202109","패스트푸드","패스트푸드","여성","236755","248906","3009902831"
"202109","패스트푸드","피자전문","남성","31924","32781","966106763"
"202109","패스트푸드","피자전문","여성","29059","29873","858646466"
"202109","패스트푸드","핫도그","남성","6193","6807","61233805"
"202109","패스트푸드","핫도그","여성","7332","7759","64427404"
"202109","한식","기사식당","남성","1048","1065","21609280"
"202109","한식","기사식당","여성","537","537","14545678"
"202109","한식","냉면집","남성","20999","21241","502258118"
"202109","한식","냉면집","여성","15382","15492","371634420"
"202109","한식","돌솥/비빔밥전문점","남성","7324","7528","200912432"
"202109","한식","돌솥/비빔밥전문점","여성","7749","7882","227897670"
"202109","한식","두부요리전문","남성","2909","2931","66415660"
"202109","한식","두부요리전문","여성","2866","2954","68279297"
"202109","한식","버섯전문점","남성","240","240","11748415"
"202109","한식","버섯전문점","여성","108","108","3806069"
"202109","한식","보리밥전문","남성","1371","1371","32669633"
"202109","한식","보리밥전문","여성","1158","1158","30034717"
"202109","한식","부대찌개/섞어찌개","남성","24660","24880","549196319"
"202109","한식","부대찌개/섞어찌개","여성","15920","16100","320899623"
"202109","한식","설렁탕집","남성","23495","23695","595333028"
"202109","한식","설렁탕집","여성","13961","14134","360502396"
"202109","한식","순두부전문","남성","34580","34900","711459264"
"202109","한식","순두부전문","여성","21780","22220","460123817"
"202109","한식","쌈밥전문","남성","1187","1205","38089351"
"202109","한식","쌈밥전문","여성","768","802","25551006"
"202109","한식","일반한식/백반","남성","1118517","1145145","52007724077"
"202109","한식","일반한식/백반","여성","888702","919251","38074675541"
"202109","한식","추어탕전문","남성","5112","5235","128659124"
"202109","한식","추어탕전문","여성","4132","4132","103521180"
